0,1,2,3,4,5,6,7,8
1.6745762293788606,-1.0425720702853738,-0.12328684439608327,-0.2055566129482595,-0.7745966692414834,0.7210810703432784,0.9381095179686104,0.48336824452283184,-0.9838699100999073
0.8049354054665001,-1.0425720702853738,-0.032244251611283394,0.6166698388447784,-0.7745966692414834,0.13194249372238723,0.3734793378746509,-0.6767155423319646,-0.9838699100999073
0.43223219521834555,-1.0425720702853738,0.24088352674311622,1.4388962906378164,-0.7745966692414834,1.3102196469641696,1.22042460801559,-0.6767155423319646,-0.9838699100999073
-0.06470541844586046,0.9591663046625438,-0.305372029965683,0.6166698388447784,-0.7745966692414834,0.3381409955396992,0.5146368828981407,-0.6767155423319646,-0.9838699100999073
0.5564665986343971,0.9591663046625438,-0.21432943718088313,1.4388962906378164,-0.7745966692414834,1.162935002808947,1.0792670629921002,-0.6767155423319646,-0.9838699100999073
-0.934346242358221,-1.0425720702853738,1.6065224185151143,0.6166698388447784,1.2909944487358056,-0.6633945847158159,-0.6146234772897783,1.6434520313776282,1.1627553482998907
-0.18893982186191197,0.9591663046625438,-1.5799683289528812,-0.2055566129482595,-0.7745966692414834,-0.16262679458805837,-0.0499932971958188,-0.6767155423319646,1.1627553482998907
0.5564665986343971,0.9591663046625438,-0.21432943718088313,1.4388962906378164,-0.7745966692414834,1.4575042911193925,1.22042460801559,-0.6767155423319646,-0.9838699100999073
1.9230450362109637,-1.0425720702853738,0.5140113050975158,1.4388962906378164,-0.7745966692414834,0.5148825685259665,1.0792670629921002,0.48336824452283184,-0.9838699100999073
1.3018730191307062,-1.0425720702853738,-0.7605849938896824,1.4388962906378164,-0.7745966692414834,2.7830660885163976,1.64389724308606,-0.6767155423319646,-0.9838699100999073
-0.06470541844586046,0.9591663046625438,-0.48745721553528276,-0.2055566129482595,-0.7745966692414834,0.3381409955396992,0.5146368828981407,-0.6767155423319646,-0.9838699100999073
-1.182815049190324,-1.0425720702853738,1.697565011299914,1.4388962906378164,1.2909944487358056,-0.16262679458805837,-0.0499932971958188,1.6434520313776282,1.1627553482998907
-1.5555182594384784,-1.0425720702853738,0.8781816762367153,-1.8500095165343353,1.2909944487358056,-1.4292747343229744,-2.026198927524677,1.6434520313776282,0.08944271909999162
-1.3070494526063756,-1.0425720702853738,-0.8516275866744822,-0.2055566129482595,1.2909944487358056,-0.8401361577020833,-0.8969385673367581,1.6434520313776282,1.1627553482998907
0.6807010020504486,0.9591663046625438,-1.2157979578136817,-0.2055566129482595,-0.7745966692414834,0.42651178203283285,0.6557944279216306,-0.6767155423319646,-0.9838699100999073
0.6807010020504486,-1.0425720702853738,-0.3964146227504829,0.6166698388447784,-0.7745966692414834,0.27922713787761005,0.5146368828981407,-0.6767155423319646,-0.9838699100999073
1.3018730191307062,-1.0425720702853738,-0.7605849938896824,1.4388962906378164,-0.7745966692414834,2.9303507326716205,1.50273969806257,-0.6767155423319646,-0.9838699100999073
-1.3070494526063756,0.9591663046625438,0.33192611952791606,-1.0277830647412975,1.2909944487358056,-1.1936193036746179,-1.6027262924542076,1.6434520313776282,0.08944271909999162
-0.31317422527796346,0.9591663046625438,-0.48745721553528276,0.6166698388447784,-0.7745966692414834,0.5737964261880556,0.7969519729451205,-0.6767155423319646,-0.9838699100999073
-0.31317422527796346,0.9591663046625438,1.0602668618063151,-0.2055566129482595,-0.7745966692414834,-0.30991143874328114,-0.19115084221930867,-0.6767155423319646,1.1627553482998907
0.3079977918022941,0.9591663046625438,-1.1247553650288817,-1.0277830647412975,-0.7745966692414834,-0.6044807270537268,-0.33230838724279854,-0.6767155423319646,1.1627553482998907
-1.182815049190324,-1.0425720702853738,0.14984093395831635,-1.0277830647412975,1.2909944487358056,-0.8990500153641724,-0.7557810223132682,1.6434520313776282,1.1627553482998907
-0.8101118389421695,-1.0425720702853738,-1.4889257361680812,-0.2055566129482595,1.2909944487358056,-0.36882529640537026,-0.33230838724279854,-0.6767155423319646,1.1627553482998907
-0.685877435526118,0.9591663046625438,0.6050538978823157,-0.2055566129482595,-0.7745966692414834,0.42651178203283285,0.9381095179686104,-0.6767155423319646,-0.9838699100999073
-0.685877435526118,0.9591663046625438,1.151309454591115,-1.8500095165343353,1.2909944487358056,-1.0463346595193952,-1.1792536573837378,-0.6767155423319646,1.1627553482998907
0.18376338838624257,0.9591663046625438,-1.3978831433832815,0.6166698388447784,-0.7745966692414834,0.5737964261880556,0.7969519729451205,-0.6767155423319646,-0.9838699100999073
-1.431283856022427,-1.0425720702853738,1.2423520473759149,-1.8500095165343353,1.2909944487358056,-1.5471024496471526,-2.167356472548167,1.6434520313776282,0.08944271909999162
1.4261074225467576,-1.0425720702853738,0.7871390834519154,-0.2055566129482595,-0.7745966692414834,-0.45719608289850394,0.09116424782767109,-0.6767155423319646,1.1627553482998907
-0.18893982186191197,-1.0425720702853738,-0.48745721553528276,0.6166698388447784,-0.7745966692414834,0.27922713787761005,0.3734793378746509,-0.6767155423319646,-0.9838699100999073
0.9291698088825516,-1.0425720702853738,1.6065224185151143,0.6166698388447784,1.2909944487358056,-0.5455668693916377,-0.47346593226628847,-0.6767155423319646,1.1627553482998907
-1.5555182594384784,-1.0425720702853738,0.8781816762367153,-1.8500095165343353,1.2909944487358056,-1.3409039478298408,-1.8850413825011874,1.6434520313776282,0.08944271909999162
-1.182815049190324,0.9591663046625438,1.4244372329455146,-1.8500095165343353,1.2909944487358056,-1.6354732361402864,-1.7438838374776975,1.6434520313776282,0.08944271909999162
-0.437408628694015,0.9591663046625438,-0.305372029965683,-0.2055566129482595,-0.7745966692414834,-0.07425600809492469,0.09116424782767109,-0.6767155423319646,1.1627553482998907
-0.5616430321100665,-1.0425720702853738,1.5154798257303144,-1.0277830647412975,1.2909944487358056,-1.1347054460125288,-1.3204112024072276,-0.6767155423319646,1.1627553482998907
1.798810632794912,-1.0425720702853738,0.6960964906671155,1.4388962906378164,-0.7745966692414834,0.8683657144985012,1.22042460801559,0.48336824452283184,-0.9838699100999073
-0.5616430321100665,-1.0425720702853738,1.788607604084714,-0.2055566129482595,1.2909944487358056,-1.0463346595193952,-1.1792536573837378,-0.6767155423319646,1.1627553482998907
0.43223219521834555,0.9591663046625438,-1.033712772244082,0.6166698388447784,-0.7745966692414834,0.7210810703432784,0.6557944279216306,-0.6767155423319646,-0.9838699100999073
2.1715138430430665,0.9591663046625438,-1.033712772244082,0.6166698388447784,-0.7745966692414834,0.8683657144985012,0.7969519729451205,0.48336824452283184,-0.9838699100999073
1.0534042122986031,0.9591663046625438,-1.2157979578136817,0.6166698388447784,-0.7745966692414834,1.015650358653724,0.9381095179686104,-0.6767155423319646,-0.9838699100999073
-0.934346242358221,0.9591663046625438,0.9692242690215152,0.6166698388447784,1.2909944487358056,-0.250997581081192,-0.19115084221930867,1.6434520313776282,1.1627553482998907
0.05952898497019105,0.9591663046625438,-1.1247553650288817,-1.0277830647412975,-0.7745966692414834,-0.45719608289850394,-0.19115084221930867,-0.6767155423319646,1.1627553482998907
0.05952898497019105,0.9591663046625438,0.42296871231271593,-0.2055566129482595,-0.7745966692414834,-0.015342150432835565,0.09116424782767109,-0.6767155423319646,1.1627553482998907
-1.0585806457742726,-1.0425720702853738,-1.3068405505984815,-0.2055566129482595,1.2909944487358056,-1.252533161336707,-1.3204112024072276,1.6434520313776282,0.08944271909999162
0.9291698088825516,0.9591663046625438,-0.12328684439608327,-0.2055566129482595,-0.7745966692414834,0.8683657144985012,1.0792670629921002,-0.6767155423319646,-0.9838699100999073
0.8049354054665001,0.9591663046625438,-1.3978831433832815,0.6166698388447784,-0.7745966692414834,0.42651178203283285,0.6557944279216306,-0.6767155423319646,-0.9838699100999073
-0.8101118389421695,0.9591663046625438,-0.5784998083200826,-1.8500095165343353,1.2909944487358056,-0.7517653712089496,-0.6146234772897783,-0.6767155423319646,1.1627553482998907
-1.0585806457742726,-1.0425720702853738,-0.8516275866744822,-0.2055566129482595,1.2909944487358056,-0.9579638730262615,-1.038096112360248,1.6434520313776282,1.1627553482998907
0.3079977918022941,0.9591663046625438,1.3333946401607146,-0.2055566129482595,-0.7745966692414834,0.13194249372238723,0.3734793378746509,-0.6767155423319646,-0.9838699100999073
